id,subject,type,status,priority,owner_id,who_id,what_id,activity_date,is_closed,created_date
00TKIO5vm4DzVCYiEC,Qualification - Renewal,Follow-up,Deferred,Normal,005xIxpup9aX5Yc366,003JdBnegFBYVHCjro,006Afxni6sY88q4R2z,2022-01-01,false,2021-12-03
00Tv8AvS1SccbTzZQA,Qualification - Follow-up,Email,Deferred,High,005fjwPseptfcyBFSO,00QeUO70gYM8OCA4WW,001mmGLn3lhLu0Rh79,2025-03-26,true,2025-03-04
00Tq8qhIcg1qLw3JDm,Qualification - Renewal,Email,Deferred,Normal,005GkgNJqeO2GW2jXH,003xYXDyI1UKbpiopu,0012WKjV3Anux6aWZi,2022-12-20,true,2022-11-20
00TR6fNbpP0l3hBcmS,Call - Intro,Qualification,Deferred,Low,005oyndEH15fmiBogk,003ublCD4U1yVKsWof,006eQLWbX5d62NWhvb,2025-12-30,true,2025-12-08
00Ti7W6911aegG1Ldq,Discovery - Renewal,Follow-up,Not Started,High,005noBf4oiSp9TePzz,003nCWhAlgWdcrlGWX,006Dc3yJOBLrW1rxXS,2023-02-23,false,2023-02-16
00TKoNp2OW2VklhSRK,Qualification - Next Steps,Follow-up,Completed,Normal,005UmJEIRnoljtUYmh,003ElWxKAtOhJ2j9om,001Ve5QDsBbazOnXT2,2022-01-11,true,2021-12-23
00TD3AB7Y8QnzqwZXO,Qualification - Intro,Call,Completed,Normal,005GkgNJqeO2GW2jXH,00QEZauKeH1uYhutwo,006iStBOHjrRyAMsuF,2022-01-08,true,2021-12-29
00TY8Ro7I5Gon8DQUU,Qualification - Follow-up,Call,Deferred,Normal,005Jf9CIg9lV3G32cG,003HvqDNsLgVjAuRv2,006p08oPKS41C2weYj,2022-08-09,true,2022-07-12
00TzPdkf5Pc2BE8olp,Call - Intro,Qualification,In Progress,High,005LrxjB8ud8tNczS1,00QtQoUCDu3c8dfRYV,006cALlMwOnpSEaUWH,2023-07-22,false,2023-06-28
00TDXPQCnRdxQYAA7y,Call - Follow-up,Email,In Progress,Low,005qhOaTRDj8l4v6Lo,00QUbHGjvmcgo6uU0o,0012apELH0202PaJoE,2024-02-10,false,2024-01-18
00T2YhYJgC0JWbKNqo,Follow-up - Intro,Call,Completed,High,005UyDSWXbJPhakryL,00Qu595AfvKo7Gsecz,001AJDoNNErVTHOkzM,2022-02-02,false,2022-01-14
00T0Z6p6e2kXh7lXHv,Email - Renewal,Discovery,Deferred,High,005rfIoTPQqJtbyYEc,003TxXohIENDNC3gq0,001obKkeyLYYkw2JNz,2022-02-24,true,2022-02-23
00Tg2W85gPW61Xy1Uc,Qualification - Next Steps,Discovery,In Progress,Low,005HAD1xOIM0ZXro8p,003SFIEIuIIi1T9DSr,0018RPBOW8skDEjEgE,2024-01-27,false,2024-01-14
00T7Ixo569fL2Yyr1i,Qualification - Renewal,Call,Deferred,Low,005T3CcQW30Fc3HxzP,00Q8zgT15knGTkHeqf,001oWBV2YywbGzgxzZ,2022-08-07,false,2022-07-19
00TTXLx7RQ4n1agcVK,Follow-up - Follow-up,Call,Completed,High,005U1cnD3W8AfIM0Y9,003Oio9rMBjlVJsu5X,001PdmeGV4OauoL2ol,2022-05-30,false,2022-05-14
00TJuLFVi8I43VhUkg,Call - Intro,Call,Deferred,Low,005oyndEH15fmiBogk,00QhHtVCDXD4l9xbQw,006lcDbgnz5ANY76BK,2022-05-03,true,2022-04-11
00TiyVNKQxx0uXHzHD,Follow-up - Next Steps,Qualification,Completed,Normal,005oTuswObpFtGANeE,003yt0imDmZKDmALmi,001VO4SmKyyo8n5Kkj,2023-03-15,true,2023-02-23
00TZa9yHhNRAPMYlwf,Email - Next Steps,Email,In Progress,High,005Ozb2jx0nnrpjBm7,003zoR9f9dA0J7gKUq,001gIf5Sl3C86NNHKK,2023-11-15,true,2023-11-10
00TghrUGTHdIrOmSGY,Discovery - Next Steps,Discovery,Not Started,High,005Fg6NzJiUZlow1pr,003WlBahQEPq3suWh6,001LevIvhs8TeauVcy,2025-10-16,false,2025-09-30
00T7nZBcCiAJdystJh,Email - Renewal,Follow-up,Not Started,High,005GITA8ZV1nYz3VcV,00QZQrhRlSeZggtkzC,001BaYc6GLRnRROTgy,2024-03-24,true,2024-03-21
00TX3P5q3HZ7fmkIkb,Email - Follow-up,Email,In Progress,High,0055pWDZRM9H820dFq,003ZFLbZxba6dMSnBK,001E61peY9emqLkt7g,2022-11-28,true,2022-11-11
00Tr95znthTYWSyFY1,Follow-up - Next Steps,Email,In Progress,Normal,0056SOvFbGwot3GcKs,0032fMJpMaEptStYb4,001vOtIRv6mEO4mSPD,2022-08-15,false,2022-07-26
00TdzEhFe8a1v56x9e,Follow-up - Renewal,Call,Deferred,Low,005bBd6E3UkbkZtoaS,00Q15KP6neZ3l1Wq1k,001PfamyIymRpwSlX1,2024-12-07,true,2024-11-12
00TnxkFzdyRa5VmYrO,Call - Renewal,Qualification,Not Started,Low,005mBDyVPIykNE1wjN,00QqTuQLnGdkKAzMnL,001C0qGEwG2br6v4J1,2025-06-03,false,2025-06-02
00T4MAWW6mEH1ZHzMQ,Email - Next Steps,Follow-up,In Progress,High,005GrOeBn48jU6nOpE,003cogCiJ4fnbOgyAC,001Rm58XaqaDNUbsL4,2022-01-25,true,2022-01-15
00Tm7memE10yfzDiP1,Follow-up - Follow-up,Call,In Progress,Low,005tRa1eePdjJYM6mg,0037UbnYNnCiKxzWdR,001Wev0AMQA5HpyF7f,2023-03-11,false,2023-03-09
00TJYzNHEa0vwlJCCX,Discovery - Follow-up,Call,In Progress,Normal,005bZBvn4MclbYAtNN,00QfSPQ8A4xAStlguN,001fYKXHV6rP1i2x2H,2023-08-05,false,2023-07-29
00TvlimE8OwtWIMo4J,Qualification - Follow-up,Call,In Progress,Low,005iRmiKUtSSkR82g5,003TEurc0yB7Ap7xQb,001fzTxkljnRd9vPjy,2024-05-24,false,2024-05-03
00TICo1IoVfw6xOM2J,Follow-up - Follow-up,Call,Deferred,Low,005eGrxIA9j7Kap744,00QJXA4GzCn5oaoRak,006jKLvgw9ykvidUvx,2025-09-14,true,2025-08-17
00TPQjVQWXtEjEmJh4,Call - Intro,Call,Completed,Normal,005Jf9CIg9lV3G32cG,003daluHhWT2p3B6YM,001Rok5NBSShDP0v8R,2024-12-01,true,2024-11-18
00TffqDjz2eoonuaXX,Discovery - Follow-up,Email,In Progress,High,005sj6ewizq0NwPrwm,00QeDcHmgDVGy8dOcG,006mFVIeYvqlb9tjVD,2022-07-06,false,2022-06-10
00T2M8cVLGNz2Y13en,Qualification - Follow-up,Qualification,Not Started,High,005EF1FFbGvvXzIjDl,00QHaZBdYKKKmKIwDL,001khZ4csJsSH5mWS7,2023-03-05,true,2023-02-17
00TQHsdh26StzcqDqi,Call - Next Steps,Discovery,Deferred,High,005vvizm5OfORbfBYV,003c2vHjTBO5WaIlSV,006NtTBQq5lcJQRgah,2022-12-30,true,2022-12-25
00TlI9fAS52Vx6L1OS,Follow-up - Follow-up,Email,Completed,Low,005IgSO06ukUkmxr0U,0039H5AgwFfXuDGIWk,,2023-07-13,false,2023-06-14
00TavJlk4UtvL6SsKx,Call - Next Steps,Qualification,In Progress,High,005N1Jj8umhbHxSPTH,003crh1kQ9GF3qvygx,001sJPbMQg8sNSUyJe,2023-06-23,true,2023-06-15
00T1PPZ2av4gQnZCSV,Qualification - Intro,Qualification,Deferred,High,005Iyi4Xhg6R1KQ608,00QbR5ZDPjp8GRCPHN,00608I0SeeAcy7Uj0b,2025-07-01,false,2025-06-23
00TjqHb9UTaJrIOeJl,Discovery - Next Steps,Qualification,Not Started,Low,005eDoAsKFf2bpyVk2,00QuYlHMGggp0IBf3b,0068nzAPpje4BTKCqw,2023-03-02,false,2023-02-25
00THpVGP3fh3HF7gKX,Discovery - Follow-up,Follow-up,Deferred,Low,005lFrIUHPTHLXsJgY,00QZVAK9q9T3wUjILt,006fLLcs2DyT0EvYKS,2022-11-01,true,2022-10-08
00T3z0B8SNChMomzEy,Discovery - Intro,Qualification,In Progress,High,005dEsDKcaedNVmJU3,003yoTAL2ZfYEpHwDm,,2024-04-20,false,2024-04-14
00Tqdi2b5d2BlEqgCK,Call - Intro,Call,In Progress,High,005bo0fFeWaVUqG2KV,003wdG194ThzwBNGhd,006RfPwdcL9qmLJ6gf,2024-04-14,false,2024-04-03
00TqEh2Xjga8nbhRSr,Qualification - Next Steps,Call,Deferred,High,005PhLjKVjb9dOzZoL,00QxKcEpuEAWkajKrQ,0069HH2nDYQAFJEBif,2022-03-30,false,2022-02-28
00TpM7igHe27Q4MORE,Call - Next Steps,Discovery,Not Started,High,005ygjBY3eCoYXQvBW,003AIQZ0jQl9QN67oV,001s0ZwzK3IVDb3yNT,2025-09-03,false,2025-08-24
00TqNtYGRqhIchiqme,Email - Follow-up,Follow-up,Completed,High,005Jf9CIg9lV3G32cG,00QbEKQeqb8JG6Vi8Y,006DbXUh1DOYCmL6zx,2022-09-13,false,2022-08-17
00TY0d70olAjaPxij9,Discovery - Follow-up,Discovery,Deferred,Normal,005r9q3iIp3WHLiZhI,00Q6zquJIc9uDR39xT,006kmTwjB0X662eDdi,2025-11-17,true,2025-10-20
00Twx0y9glen88vmpM,Qualification - Intro,Follow-up,Deferred,High,005Xq8vs8ialvuJ4ap,00QkTDJbauCrV5htxp,001GDt4i3Ccci3X4qg,2022-01-27,false,2022-01-24
00TucPTxNzC4vJwSaL,Qualification - Next Steps,Qualification,Not Started,High,005mYnZlHWW2dnL0rt,003llWkeYm6AQs5Pqf,001SY8pdXK4cyFLiZi,2023-03-15,false,2023-03-14
00TXisY3HSkNuuvEEZ,Call - Renewal,Discovery,Completed,Low,005oNQqFKPLjEKAacs,003p21H513mwSvgQ7D,006nV9oyiRb8oe3smq,2024-06-09,true,2024-05-13
00T7GN1u132G3VNFyg,Call - Renewal,Discovery,In Progress,Low,005oRycfOWj8YbLrlq,003Cza1JmPivBGs2wF,001AxFALZpXVdYsTdX,2025-11-22,true,2025-11-19
00TRAFOIDRHOcqIgp9,Discovery - Next Steps,Qualification,Not Started,High,005PcnSwvycOiPT9zy,00QwUyjp9VXLjq9sNT,001jlR183Kv4pb0ZBP,2024-03-10,false,2024-03-04
00TOj9cMZaUJeDbV1Z,Follow-up - Next Steps,Call,In Progress,Normal,00517kC03BFC8pxkQp,0036k5CNqr6JRd5zdC,0016uwNGkW77D9ejfP,2023-05-04,false,2023-04-15
00Ta1Xm2epjgMvi32t,Follow-up - Intro,Discovery,Completed,High,005uJa3pJEeyQVnsZp,0032BtTYNd2IzTJvDU,0011Lsm0wU5h6HKnpI,2022-04-15,false,2022-04-08
00TzQQ77APcV9schqf,Call - Renewal,Email,In Progress,High,005mYnZlHWW2dnL0rt,00QUhbDREf7bvMbpot,0019AgEy3ZvNQcm1cP,2024-07-07,false,2024-07-04
00TDBntjQC4rzqjCRV,Email - Intro,Discovery,Deferred,Low,005Jf9CIg9lV3G32cG,003h3jRMCBvO1xSFlH,006lQ7WLtCMIPZih7L,2024-05-10,false,2024-05-05
00TLGaZCdXmQ4tpvqR,Email - Next Steps,Qualification,Deferred,High,005CS61es1IwtecnA5,003tC6AXHCbLdbquli,0065RwcFArzED4zk6E,2025-07-16,false,2025-06-24
00TmeuBgKqLk6sz0B5,Discovery - Next Steps,Email,In Progress,Normal,005F4DJKwnDrFRcqbf,003MIxN8Og0hJpEMT5,006qFmv2Aqwx8HUsnj,2022-11-09,false,2022-10-16
00TXhz7lOcZIahdtks,Email - Renewal,Discovery,Completed,High,005VxJy5mAR2JIiQzL,003V7aGBoZViyrgsfU,001KTDjA2pdepCAOex,2025-10-13,false,2025-10-02
00TnCv2QyQhfqBdTiG,Discovery - Next Steps,Call,In Progress,High,005F4DJKwnDrFRcqbf,00QQWJ9jbbIfrhO4IU,001IIQIX4wfecxLddQ,2025-06-02,false,2025-05-08
00T5LsZ3QspBhFFz0K,Call - Intro,Email,Completed,High,005t7soLyXgOHMyIPy,00QaGDGGNnxGomU83P,001OckyYIgfdsHKpte,2024-02-22,true,2024-02-10
00TLbXZD8khjpVuB4G,Call - Intro,Qualification,In Progress,Low,005U1SVjkIk2fyV5rw,003JiPf7rkzdXKEh6O,001OQDjk54vHnzeQUn,2022-04-13,true,2022-03-14
00TBW7gaUzhmePz2w0,Qualification - Follow-up,Follow-up,Completed,High,005BLRswT6VWAL3Jkq,003ewezZ5s61o9Aha7,001WRz6NuH0bscDFqS,2024-06-14,false,2024-05-31
00Td6KT47TEWHXv3KP,Email - Follow-up,Qualification,In Progress,High,005scUETCztHB2VpGr,00QwGUbp4kmQUQo6lJ,006wqw4sd7puoNDm7B,2024-03-31,true,2024-03-22
00T8vvQqEGLfj6rODT,Follow-up - Renewal,Email,Deferred,Normal,0053QDpe3Xj7Gt2h2H,003wRPFjcyiMKbY3qN,001mTFTWp6yWAldP3w,2023-05-01,true,2023-04-26
00TpXuX1EFhquR9qSk,Call - Intro,Qualification,Deferred,Low,005U1SVjkIk2fyV5rw,003OGucTj4oBMe8R6J,0064afGItovUo3BqVw,2022-02-11,true,2022-01-14
00TWPPqWDn9n65wj8s,Qualification - Follow-up,Email,In Progress,Normal,0055pWDZRM9H820dFq,003zi6qWAAlM3MstO1,006qoDBYmT2jNijyrT,2022-03-17,true,2022-03-10
00TDD3btgsrqKstFIH,Follow-up - Follow-up,Email,Deferred,Low,005O8TxStNstfUeWj7,00QsI0oG80FWlKoY3V,0011HHfRD7lgNCxrfV,2022-03-08,false,2022-03-03
00TlXtCpY9FZTzd7rJ,Email - Next Steps,Email,Completed,Low,005g4fdGzuew1U6NXU,00QGjEABfy6B5rTgqk,006bu7ZPzEKV31skMo,2024-07-23,true,2024-06-24
00Tl4FrDFOSETaPPvh,Qualification - Intro,Follow-up,In Progress,Low,005DJJzk8TFPHjwamm,003PDVcSZvoHQmHr83,0065BGrdg1XIIySP3k,2022-03-17,false,2022-02-20
00TEbPiG3jxEJ8aVWe,Email - Next Steps,Follow-up,Deferred,Low,005kYbLfois6p7LjKf,003uFz37GTMHjT5Mb4,006HdDonTYMnZ7L1x9,2022-10-16,true,2022-10-09
00TLPD24v6AWo8nssP,Discovery - Intro,Discovery,In Progress,Normal,005A7aBOiWo1s4A8VA,003GaLIYnhPGpRODei,001yw04MJibToXtIzC,2022-10-08,false,2022-09-16
00TGxUzbwBIHJj3uk4,Email - Intro,Discovery,Completed,Normal,005I3dLDQYUNdUVw4Y,00QGrXgVhg4J0Pu8rl,0019W1LBG0XYnGRb8r,2022-06-01,false,2022-05-22
00TzYgULqwQfFMRq19,Email - Next Steps,Email,Not Started,Low,005bo0fFeWaVUqG2KV,00Qr3mXmIQKYWAj8ns,0069XqlyjjDUJvpw9J,2024-12-03,false,2024-11-17
00THGvDshNBQCahFd4,Discovery - Follow-up,Call,Completed,Normal,005ZgXPYFXOBU7G1tp,003W4znQ7wpIhGTdJi,001d46XBGdzUAVar1Z,2026-01-11,false,2025-12-27
00TsbVl23MBCGStaJK,Discovery - Follow-up,Discovery,Not Started,Low,005HAD1xOIM0ZXro8p,003287GFWjM99MIEOS,0062e4aVDckpLJPSlO,2025-02-05,true,2025-01-16
00TAwEY5YQSAAvDjnl,Email - Follow-up,Qualification,Deferred,Normal,005k1Pfjp8rVQw0f9u,00QTp1kmeUsXlCP8vT,001s7ZCeqMpfdFV7DY,2023-10-26,true,2023-10-10
00TsaNJ0BCXSS3o3JH,Call - Renewal,Qualification,Deferred,Normal,005ZRAk3rxvD6mvf15,00QcmM8IMyhG4F3LDW,001qTo8KLrD2lQcCVQ,2024-01-11,false,2023-12-23
00TjsoZueC2oINIlZs,Email - Next Steps,Follow-up,Deferred,High,005mtNZ6PjUxSYdipW,003rqNIWQPU8cVJRtL,006nA9bIn4OptinXze,2024-07-31,false,2024-07-29
00TNBJKW0iKOQOFzaG,Qualification - Follow-up,Call,Deferred,High,005lwhmSG1MSOXLTAt,003mm8BWk8qw65MgfH,001X2GiBcg3RTIQYdb,2025-04-14,true,2025-03-19
00T68sadEPJsu2kjeU,Email - Intro,Call,In Progress,High,00569YZ8tMEls1oPGs,003RPzGXOfzO1pin0P,00193vmszb2edXOa89,2022-07-03,false,2022-06-15
00TM2eKQVhCMPl6cWt,Email - Next Steps,Call,Not Started,High,005xIxpup9aX5Yc366,00Qz7xXUPQe5Xtoxfo,001MYdWupbXXs1mAeB,2025-11-14,false,2025-10-30
00T506rZHefHVnqito,Qualification - Renewal,Email,Not Started,Low,005qhOaTRDj8l4v6Lo,003lPcuVOBLQOl8M59,001KFz4Lnylok6T0Q8,2023-10-13,false,2023-10-04
00TeA4Gr0ZHlcWxZtM,Qualification - Renewal,Qualification,In Progress,High,005sbu92PDPF7bHdnm,003Jggzm1KlYcvTDmF,006fC6Srl6LkNT9t93,2022-12-28,true,2022-12-06
00TlvNggeV0uuLREtA,Qualification - Follow-up,Discovery,In Progress,Normal,005ZRAk3rxvD6mvf15,00343fd5kBtxvs5zX4,001k9dyWSEJtL6MAMm,2022-10-05,true,2022-09-16
00TqQ5TQTPWFt2C5AO,Email - Renewal,Discovery,Completed,Low,005v0k6ScHdsTsZ8Rg,003FqgFtdEPThmgBqA,0064kZtNThaeXzLWJq,2025-04-19,false,2025-03-20
00Tu8tfll22EV2HbFx,Follow-up - Intro,Call,Deferred,High,0053VzHd9EJw9O3rur,00QdVIvtcB1daUI4JI,006VEXl4FESr2cQwYV,2024-10-24,false,2024-10-16
00TRMfHxa3hBnJVSAl,Follow-up - Intro,Discovery,Completed,High,005UyDSWXbJPhakryL,00QpCjMlKS9hSkah6R,001y8FSmkbPdzUttDj,2022-04-22,false,2022-04-11
00TcZ57kJMc4kzecfZ,Follow-up - Next Steps,Call,Not Started,High,005C9ZE4d3Sx2TUFjd,003D0GyKccUY4CZNLq,006iLEiCquPbFPzmIR,2022-04-11,false,2022-04-10
00TFwvWmEEel68DRvT,Email - Follow-up,Discovery,Deferred,High,005EhkAnpKcWuNovJ6,003IkO3ckeTKl7mCrO,001Zn1ehu1kwODxfQa,2025-01-20,false,2025-01-16
00T561pNI8rB562J4Z,Follow-up - Follow-up,Qualification,Completed,Normal,005xG5kruHOvgAC23A,00Q16j4QtFh2TlH2j1,006Qd09qB5NDXO2OBs,2024-11-04,false,2024-10-22
00TTYdFOCfCcTuRYCT,Discovery - Next Steps,Qualification,Completed,Low,005c3NF5GIwHluYW9b,00QlM2VoU0fRPtrifj,001QMxLbSqd6mnRzO8,2024-11-03,false,2024-10-06
00T5DXzOUIOYcUPs77,Qualification - Intro,Qualification,Completed,High,005bo0fFeWaVUqG2KV,00QLuPkpmFNfSZwHTF,006PjuiLQtuicxxFJU,2023-06-01,true,2023-05-20
00TM0cdBd4kxf9bKZP,Follow-up - Renewal,Discovery,Not Started,High,005mzHykyCWibqXEgp,003lvlpeZhJX3HKWXL,001rz3TrbEBArnQQCm,2025-11-21,false,2025-11-08
00TLzmsi2RvgT6zAK8,Call - Intro,Discovery,Not Started,Low,005chtXE6kHD1j5gMk,003KiNclgUMST6n65o,006C7dlZN2oZdkAkFV,2023-06-28,false,2023-06-04
00TaXRkvXSLvRPRzuV,Call - Next Steps,Discovery,In Progress,Low,005Ozb2jx0nnrpjBm7,003FN7As55Cnr7cJRA,006czqkTuFEeE0ved3,2024-06-26,false,2024-06-10
00TLFvH62mpLKKeCSL,Email - Next Steps,Email,Completed,Normal,005r8kcdxSxYgha9K0,003P47X397flZmuDzx,001RXwDyecjObOUCrz,2024-01-10,true,2024-01-09
00Taha5JfhpQcx1Roi,Discovery - Next Steps,Email,Completed,Low,005aV0dZauGUbUqQX9,00QHlkBBsaITOaLbFF,006vrmo2ZoRhCXBEQ0,2025-09-10,true,2025-09-08
00TXwRQaUwRI3iOs88,Call - Intro,Email,Completed,High,00517kC03BFC8pxkQp,00QEmdNt0qtfTbFDPY,001VYuuv4IhiSNFgjT,2025-11-02,true,2025-10-13
00TEWfO0xYwciMtNUK,Email - Intro,Qualification,Not Started,Low,005UmJEIRnoljtUYmh,00QJyNaWTEPS2RJENx,001bzAewuMXnPjuxQH,2024-01-16,false,2023-12-17
00TuJbZ9g2VjsZTjDE,Discovery - Follow-up,Email,In Progress,Normal,005noBf4oiSp9TePzz,003HSIuig861WIz4Mv,001Gnj653ratL89dja,2023-09-02,true,2023-08-06
00TPzARUUdtjqNfk8t,Qualification - Renewal,Follow-up,Deferred,High,005vvizm5OfORbfBYV,0039m749nJneX2WSLv,006GCXcVgouku3eTPe,2025-02-28,false,2025-02-16
00TaE3J29KEvw643mq,Follow-up - Next Steps,Call,Not Started,Low,005c3NF5GIwHluYW9b,00310yMlg7Zcxs87A2,006oLS5Hw7gMys7fjk,2022-05-22,true,2022-05-10
00T4Z1JQc1qpqLhcjI,Follow-up - Renewal,Qualification,In Progress,Normal,005Rxy2aV7ygR0ASuT,0033TzJxyjmjtosn4L,006ricilaYHeCWHN7Y,2023-02-13,false,2023-01-30
00TsErxiAUnGFCF3RP,Call - Intro,Qualification,Not Started,Normal,005Mw9SUSpD6xFpkOi,00QBevFZMViWr5v6ca,006tx1OC9DRILPI70n,2025-10-16,false,2025-09-16
00TBteNlEO1OgH1va9,Email - Intro,Email,Completed,High,005SotgxabsZFoiinJ,00QaodQOehxpQYdKBl,001fD8bIRpmR638Kz3,2023-10-05,false,2023-09-15
00TmVaru7QLCn9MQEg,Discovery - Intro,Call,Completed,High,005scUETCztHB2VpGr,003LX1p29lLDFEbZeK,006twJmctmnILrWouq,2024-04-20,false,2024-04-02
00TmMQSNaNScdoKex2,Email - Follow-up,Qualification,Not Started,High,005PsOTr02Fp2pwCFZ,00QhUWQ832Wc4cX2V3,001jWAj5DgpbECUqdJ,2025-09-26,false,2025-08-31
00TH1fA6567S4WIJo0,Qualification - Renewal,Follow-up,Completed,High,005N1Jj8umhbHxSPTH,003wGBwt6jdUfHxFQF,006wMs50tNA6N3Sbv2,2022-09-24,false,2022-08-25
00TpLc06DBe1328Ig2,Qualification - Renewal,Discovery,Completed,Low,005Rxy2aV7ygR0ASuT,00Q7SoJsIlYGewcCNA,006TeaH5fQNQbhWy42,2023-03-09,true,2023-02-08
00TjQtmJgs6fZRhIoC,Email - Intro,Call,Not Started,Low,005kGz3iLXUMdHQq3f,003pDuOVqpO2xts68Q,006WUC7xg7gjFXo5kP,2025-10-23,true,2025-09-27
00TxvFgh2KXMZxhg9c,Follow-up - Intro,Email,In Progress,Normal,005zvrK8BJ2mrycCIE,00Q0pZFQsmTaKJr74g,006mwzbEzINiQUEKR6,2025-02-26,false,2025-02-03
00THGug5SHdWzCE1dw,Follow-up - Renewal,Follow-up,Deferred,Normal,0051FeBviD8WOpEx9p,003BHgnoT72C2bzzmf,006GIh8Ym7np4nok4A,2022-12-20,true,2022-12-04
00TMc640RKkwUPA4TX,Email - Intro,Follow-up,Completed,High,005wBTdruibiY0OPdW,0033L8jY4k7MUuVlaO,006RoTFOanxRDy3ENG,2025-03-02,false,2025-02-26
00TwAB8czeC4RYRqpd,Email - Renewal,Follow-up,Not Started,Low,0058Bwr0RkCwwLehpc,00Q51rAt5U5RcBzMRt,001GXBRxEatIZmI6KK,2024-03-21,true,2024-02-23
00TeJ8fB9EHaK09Jwb,Qualification - Intro,Qualification,Completed,Low,00566La41L76C1ZyfL,00QURiCGo3a9TRWvWl,006GReGUWoyH3p2h7D,2022-08-30,true,2022-08-13
00T9QnaQ2x4PBltXb9,Follow-up - Renewal,Qualification,Not Started,Low,005Zig763saiCy9Xs5,00QwIMSXH5ijUf5mPe,001i5Nap4hKrANzzl9,2025-10-21,true,2025-10-01
00TZ8KbrcYvdNBpZYP,Call - Follow-up,Email,Deferred,Normal,005qHaW3q8wb36uD9S,0038McZPCdFfR7rgvY,006tTnnPz07qoidSXq,2025-11-25,false,2025-11-18
00TOZPelNw6RCMByIG,Discovery - Intro,Qualification,Not Started,Low,005kYbLfois6p7LjKf,0032ANsDjCh3jwcZJA,,2025-01-24,false,2025-01-13
00ThM6si8wncFOr5co,Call - Intro,Discovery,Not Started,High,005ygjBY3eCoYXQvBW,00QBlDBVQzurw6QxeR,006JEOZzKjOPxi4wrx,2023-09-13,false,2023-09-08
00TAAk5EIrKUarGRYX,Qualification - Renewal,Qualification,Deferred,Low,005ZRAk3rxvD6mvf15,00QBlgEzLOgOpgooFT,001TJCOGkvcqdeSibd,2024-02-03,true,2024-01-30
00T2gVaTh6eVVRHSWu,Email - Renewal,Call,Deferred,Low,005PcnSwvycOiPT9zy,003VKe4gphLsNXl3o5,006Y1Lb7fAOu0MsUrl,2023-06-02,true,2023-05-16
00TlZgtPZvvmstPfn3,Qualification - Renewal,Qualification,Not Started,Normal,005MwKfgdf4TfBF8Zg,003nMUgL3MrEqZpibK,001ZijwZLHtku51RYH,2023-01-31,true,2023-01-08
00TyngaLbRots8E9iB,Discovery - Renewal,Discovery,Not Started,High,005U1cnD3W8AfIM0Y9,003CpwIoeNV1CJ8K99,006Z83zUM9G2WifEXn,2025-11-23,false,2025-11-10
00TkTfIXqMIkiZAOTl,Follow-up - Follow-up,Call,Deferred,Low,005hJPMnhQ0WRyZFX9,00QyYnlyXllOVKjNGq,001rmHIScjWPC7IAkq,2022-08-26,true,2022-07-30
00TnQPhghEPPEUf0Su,Follow-up - Follow-up,Qualification,Not Started,High,005IAWyyPlUBLQDIva,00QiqY3N6hoorHKtYW,001wp8EdcrprC5UlEt,2024-04-16,false,2024-03-24
00T6aCY6KNUVXVY6yt,Follow-up - Renewal,Call,In Progress,High,005SzPtEFRJYtyoJvY,003RgPPX5s15EkGsfZ,006M2Xvo6TPTO34mTl,2024-06-07,true,2024-05-18
00TiIuOcFORyqz6yNt,Call - Intro,Follow-up,Completed,Low,005O8TxStNstfUeWj7,0031rh2z310yBW5Hmr,006ioPwFsi99UvhJQL,2024-06-18,true,2024-06-12
00TpB2FTus1CYQE6by,Follow-up - Follow-up,Call,Not Started,Low,0059wya6DR3pIs3IPJ,00QwydDvs1HKvH8IEY,006TnCE22m1i4Gch4L,2024-10-28,true,2024-10-24
00TVxgNVdKPYhuZgNL,Email - Next Steps,Call,Completed,Low,005ATkmG7VSdpihf48,00QsrnhdFN9EsLyZC2,006GUVPlgbSZHT2GOG,2024-05-27,true,2024-05-18
00T6QaucPLUQhnf8ya,Email - Follow-up,Discovery,Deferred,Normal,005I4QuXwZXCZDkjMX,003CYgvpBhX2yLgZTX,001TjabCu4hpOdCRr8,2023-09-14,true,2023-09-10
00TRYwuvh5bwe2mG3h,Discovery - Next Steps,Qualification,Deferred,Low,005rwMLn2o5Z0bgUFZ,003WhSRm16YF8Yerwb,,2022-06-28,false,2022-05-29
00TAQKSQs3rRGXQFiL,Email - Intro,Call,Not Started,Low,005rTQ0LB8Z2cjvjPG,00QjCJxk4Ig0tRwrAV,,2024-12-26,true,2024-12-17
00TNYQcjdPyZqe5NPM,Follow-up - Renewal,Qualification,Completed,High,005CyM4CU7TgZ0ieQC,00QFLDRuvJx9dK0wPr,006QxIS38OtxdB21Pb,2023-12-02,true,2023-11-24
00Tqsp7LajQh54zCHa,Follow-up - Renewal,Call,Not Started,Low,005aV0dZauGUbUqQX9,0032w3chmwvbjECMxk,001uWt1y9479ZnAOcP,2025-09-12,true,2025-09-08
00TFlN0KAVXMp7MFBj,Qualification - Follow-up,Call,Completed,Normal,005Cu36WnbRoy8DEqo,003bo6z5j41c0dtdcx,006RKSLMfj56Odo7qA,2022-06-19,false,2022-05-26
00TpneRoGM6cuEPPa6,Qualification - Next Steps,Discovery,In Progress,Normal,005ROiSKxdkvxxfjgH,00Q2ZUEtXNaSLf00nb,006ge9G1P7nedCuAda,2022-05-14,true,2022-05-01
